Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1738513774,170,,Aggregated,47.600000,0.000000,11,13,14,15,17,19,24,30,63,63,63,747,0,11,11.115344483266213,3.6994379997850046,63.34972800050309,276.13788487282466
1738513775,180,,Aggregated,50.900000,0.000000,11,12,14,15,17,19,23,29,63,63,63,802,0,11,11.03282790773436,3.6994379997850046,63.34972800050309,278.2718204488778
1738513776,190,,Aggregated,54.000000,0.000000,10,12,14,14,17,19,24,30,63,63,63,895,0,10,10.94914670727055,3.6994379997850046,63.34972800050309,292.20111731843576
1738513777,200,,Aggregated,55.700000,0.000000,10,12,13,14,17,19,23,29,63,63,63,973,0,10,10.803921601238317,3.506578999804333,63.34972800050309,296.54676258992805
1738513778,210,,Aggregated,59.800000,0.000000,10,12,13,14,16,19,23,29,54,63,63,1057,0,10,10.64664981836225,3.506578999804333,63.34972800050309,302.73036896877954
1738513779,220,,Aggregated,64.500000,0.000000,10,12,13,14,16,18,23,28,54,63,63,1140,0,10,10.63759150000678,3.506578999804333,63.34972800050309,307.5991228070175
1738513780,230,,Aggregated,67.300000,0.000000,10,12,13,14,16,18,23,28,54,63,63,1245,0,10,10.516588779919621,3.430286999901,63.34972800050309,319.57751004016063
1738513781,240,,Aggregated,71.000000,0.000000,10,12,13,14,16,18,23,27,54,63,63,1331,0,10,10.498694611576703,3.430286999901,63.34972800050309,325.3749060856499
1738513782,250,,Aggregated,74.000000,0.000000,10,12,13,14,16,19,23,29,120,190,190,1439,0,10,10.68293235024627,3.430286999901,186.5654099992753,336.43085476025016
1738513783,260,,Aggregated,77.700000,0.000000,10,12,13,14,16,19,23,28,120,190,190,1536,0,10,10.611013181645035,3.430286999901,186.5654099992753,345.4869791666667
1738513784,270,,Aggregated,80.300000,0.000000,10,12,13,14,16,19,23,28,120,190,190,1636,0,10,10.526838072132204,3.430286999901,186.5654099992753,350.88630806845964
1738513785,280,,Aggregated,85.300000,0.000000,10,12,13,14,17,19,26,31,120,190,190,1750,0,10,10.673846170288536,3.430286999901,186.5654099992753,359.43885714285716
1738513786,290,,Aggregated,87.400000,0.000000,10,12,13,14,17,19,24,30,120,190,190,1864,0,10,10.581946319745562,3.430286999901,186.5654099992753,364.56276824034336
1738513787,300,,Aggregated,92.300000,0.000000,10,11,13,14,17,19,24,30,120,190,190,1972,0,10,10.503261825558994,3.430286999901,186.5654099992753,371.6125760649087
1738513788,310,,Aggregated,94.900000,0.000000,10,11,13,14,16,19,24,30,63,190,190,2087,0,10,10.434434178246926,3.430286999901,186.5654099992753,378.3325347388596
1738513789,320,,Aggregated,98.200000,0.000000,10,11,13,14,16,19,23,30,63,190,190,2201,0,10,10.364431472057808,3.430286999901,186.5654099992753,383.40072694229895
1738513790,330,,Aggregated,102.000000,0.000000,10,11,13,14,17,20,28,32,63,190,190,2338,0,10,10.456161541914383,3.3595989998502773,186.5654099992753,389.87382378100943
1738513791,340,,Aggregated,104.100000,0.000000,10,11,13,14,16,20,27,32,63,190,190,2462,0,10,10.390788201051667,3.3595989998502773,186.5654099992753,395.125507717303
1738513792,350,,Aggregated,108.500000,0.000000,10,11,13,14,17,20,28,32,63,190,190,2587,0,10,10.430284518358036,3.3595989998502773,186.5654099992753,400.61113258600693
1738513793,360,,Aggregated,109.800000,0.000000,10,11,13,14,17,20,28,32,63,190,190,2716,0,10,10.394473234533233,3.3595989998502773,186.5654099992753,406.3118556701031
1738513794,370,,Aggregated,113.800000,0.000000,10,11,13,14,17,20,27,32,63,190,190,2852,0,10,10.333813927767675,3.3595989998502773,186.5654099992753,413.02769985974754
1738513795,380,,Aggregated,115.500000,0.000000,10,11,13,13,16,19,27,32,63,190,190,2991,0,10,10.284528174184546,3.3595989998502773,186.5654099992753,418.1681711802073
1738513796,390,,Aggregated,119.800000,0.000000,10,11,13,13,16,19,26,32,59,190,190,3136,0,10,10.249796420595784,3.21356999938871,186.5654099992753,421.49298469387753
1738513797,400,,Aggregated,123.400000,0.000000,10,11,12,13,16,19,26,32,59,190,190,3297,0,10,10.212362151951142,3.21356999938871,186.5654099992753,427.37791932059446
1738513798,410,,Aggregated,125.300000,0.000000,10,11,12,13,16,19,26,32,59,190,190,3446,0,10,10.17400289697685,3.21356999938871,186.5654099992753,431.5502031340685
1738513799,420,,Aggregated,129.200000,0.000000,10,11,12,13,16,19,26,32,59,190,190,3607,0,10,10.124107170772529,3.21356999938871,186.5654099992753,437.1926808982534
1738513800,430,,Aggregated,133.400000,0.000000,10,11,13,14,17,21,34,59,270,310,310,3736,0,10,11.663629377669091,3.21356999938871,307.27685100009694,442.22269807280514
1738513801,440,,Aggregated,138.100000,0.000000,10,11,13,14,17,23,44,120,590,610,610,3914,0,10,13.991074526309648,3.21356999938871,611.2939929998902,446.7358201328564
1738513802,450,,Aggregated,141.000000,0.000000,10,11,13,14,18,26,49,120,590,610,610,4066,0,10,14.283822988682697,3.21356999938871,611.2939929998902,450.59936055091
1738513803,460,,Aggregated,144.000000,0.000000,10,11,13,14,18,26,48,100,590,610,610,4241,0,10,14.140272348969495,3.21356999938871,611.2939929998902,454.7521810893657
1738513804,470,,Aggregated,146.300000,0.000000,10,11,13,14,18,25,47,94,590,610,610,4402,0,10,14.002011618122866,3.21356999938871,611.2939929998902,459.7289868241708
1738513805,480,,Aggregated,149.000000,0.000000,10,11,13,14,18,24,44,90,590,610,610,4569,0,10,13.841723903475375,3.21356999938871,611.2939929998902,463.1444517399869
1738513806,490,,Aggregated,153.900000,0.000000,10,11,13,14,18,24,43,87,590,610,610,4740,0,10,13.732609134171692,3.21356999938871,611.2939929998902,468.1223628691983
1738513807,500,,Aggregated,154.100000,0.000000,10,11,13,14,18,24,42,82,590,610,610,4931,0,10,13.553593729057186,3.21356999938871,611.2939929998902,472.28432366659905
1738513808,510,,Aggregated,158.800000,0.000000,10,11,13,14,18,23,41,80,580,610,610,5108,0,10,13.41631344322253,2.6874220002355287,611.2939929998902,477.4132732967893
1738513809,520,,Aggregated,162.000000,0.000000,10,11,13,14,18,23,40,78,580,610,610,5285,0,10,13.281689578804432,2.6874220002355287,611.2939929998902,482.6522232734153
1738513810,530,,Aggregated,163.700000,0.000000,10,11,13,14,18,23,38,73,580,610,610,5490,0,10,13.123666508193573,2.6874220002355287,611.2939929998902,488.0109289617486
1738513811,540,,Aggregated,167.600000,0.000000,10,11,13,14,18,22,38,67,580,610,610,5677,0,10,13.01441826932936,2.6874220002355287,611.2939929998902,492.41641712171923
1738513812,550,,Aggregated,170.300000,0.000000,10,11,13,14,18,22,37,67,580,610,610,5864,0,10,12.924399880453858,2.6874220002355287,611.2939929998902,496.89034788540243
1738513813,560,,Aggregated,175.400000,0.000000,10,11,13,14,18,22,37,65,580,610,610,6060,0,10,12.806901606597652,2.6874220002355287,611.2939929998902,500.0457095709571
1738513814,570,,Aggregated,177.200000,0.000000,10,11,13,14,18,22,37,63,580,610,610,6270,0,10,12.71664738596314,2.6874220002355287,611.2939929998902,506.2097288676236
1738513815,580,,Aggregated,181.900000,0.000000,10,11,13,14,17,22,35,63,580,610,610,6495,0,10,12.615398585680053,2.6874220002355287,611.2939929998902,510.6674364896074
1738513816,590,,Aggregated,182.500000,0.000000,10,11,13,14,17,21,34,60,580,610,610,6700,0,10,12.499232229253424,2.6874220002355287,611.2939929998902,513.9465671641791
1738513817,600,,Aggregated,190.900000,0.000000,10,11,13,14,17,21,34,59,580,610,610,6923,0,10,12.415711215657797,2.6874220002355287,611.2939929998902,519.2114690163224
1738513818,610,,Aggregated,193.200000,0.000000,10,11,13,14,17,21,34,56,570,610,610,7137,0,10,12.332331692867443,2.6874220002355287,611.2939929998902,522.7639064032506
1738513819,620,,Aggregated,195.600000,0.000000,10,11,12,14,17,21,33,55,570,610,610,7356,0,10,12.240587045675202,2.6874220002355287,611.2939929998902,526.1801250679717
1738513820,630,,Aggregated,200.600000,0.000000,10,11,12,14,17,21,33,54,570,610,610,7584,0,10,12.171691109570661,2.6874220002355287,611.2939929998902,530.2898206751055
1738513821,640,,Aggregated,202.800000,0.000000,10,11,12,14,17,21,32,52,570,610,610,7803,0,10,12.090480491475022,2.6874220002355287,611.2939929998902,533.6714084326541
1738513822,650,,Aggregated,206.600000,0.000000,10,11,12,13,17,21,32,52,540,610,610,8028,0,10,11.999296961257919,2.6874220002355287,611.2939929998902,537.7438963627304
1738513823,660,,Aggregated,208.900000,0.000000,10,11,12,13,17,21,31,50,540,610,610,8264,0,10,11.92433469760303,2.6874220002355287,611.2939929998902,540.694820909971
1738513824,670,,Aggregated,215.600000,0.000000,10,11,12,13,17,20,31,49,540,610,610,8516,0,10,11.852931365663101,2.6874220002355287,611.2939929998902,544.5439173320808
1738513825,680,,Aggregated,219.200000,0.000000,9,11,12,13,17,20,31,48,540,610,610,8747,0,9,11.784844472045595,2.6874220002355287,611.2939929998902,548.2922144735338
1738513826,690,,Aggregated,222.400000,0.000000,9,11,12,13,17,20,30,48,540,610,610,8972,0,9,11.710828572222358,2.6874220002355287,611.2939929998902,551.7981497993759
1738513827,700,,Aggregated,225.300000,0.000000,9,11,12,13,17,20,30,47,530,610,610,9217,0,9,11.640061546486711,2.6874220002355287,611.2939929998902,554.3502224151025
1738513828,710,,Aggregated,226.600000,0.000000,9,11,12,13,17,20,30,45,530,610,610,9473,0,9,11.568822063755844,2.6874220002355287,611.2939929998902,557.1038741686899
1738513829,720,,Aggregated,229.500000,0.000000,9,11,12,13,17,20,30,45,530,610,610,9721,0,9,11.548776415283317,2.6874220002355287,611.2939929998902,560.3866886122827
1738513830,730,,Aggregated,231.900000,0.000000,9,11,12,13,17,20,30,44,530,610,610,9966,0,9,11.504933522974966,2.6874220002355287,611.2939929998902,563.049969897652
1738513831,740,,Aggregated,235.900000,0.000000,9,11,12,13,17,20,30,43,500,590,610,10222,0,9,11.451374133826603,2.6874220002355287,611.2939929998902,566.9732928976717
1738513832,750,,Aggregated,237.600000,0.000000,9,11,12,13,17,20,29,43,500,590,610,10495,0,9,11.383968390851908,2.6874220002355287,611.2939929998902,570.1274892806098
1738513833,760,,Aggregated,241.000000,0.000000,9,11,12,13,17,20,29,42,500,590,610,10746,0,9,11.333579434113705,2.6874220002355287,611.2939929998902,573.2969477014703
1738513834,770,,Aggregated,243.000000,0.000000,9,11,12,13,17,20,29,42,480,590,610,11018,0,9,11.314138059991677,2.6874220002355287,611.2939929998902,575.4746777999637
1738513835,780,,Aggregated,245.400000,0.000000,9,11,12,13,17,20,29,42,480,590,610,11319,0,9,11.286043496951853,2.6874220002355287,611.2939929998902,579.6192243131019
1738513836,790,,Aggregated,250.000000,0.000000,9,11,12,13,17,20,29,42,480,590,610,11586,0,9,11.262314546607831,2.6874220002355287,611.2939929998902,582.3915933022613
1738513837,800,,Aggregated,251.800000,0.000000,9,11,12,13,17,20,29,41,480,590,610,11875,0,9,11.204204572968026,2.6874220002355287,611.2939929998902,585.4044631578947
1738513838,810,,Aggregated,258.100000,0.000000,9,11,12,13,17,20,28,41,480,590,610,12155,0,9,11.154704704236623,2.6874220002355287,611.2939929998902,587.9028383381325
1738513839,820,,Aggregated,262.400000,0.000000,9,11,12,13,17,20,29,41,480,590,610,12449,0,9,11.172503948991023,2.6874220002355287,611.2939929998902,591.1055506466383
1738513840,830,,Aggregated,266.300000,0.000000,9,11,12,13,17,20,28,41,480,590,610,12756,0,9,11.1171023950287,2.6874220002355287,611.2939929998902,594.8863280025087
1738513841,840,,Aggregated,270.100000,0.000000,9,11,12,13,17,20,28,40,440,590,610,13025,0,9,11.0714619920144,2.6874220002355287,611.2939929998902,597.1568522072937
1738513842,850,,Aggregated,274.600000,0.000000,9,11,12,13,17,20,28,41,440,590,610,13322,0,9,11.072040615221413,2.6874220002355287,611.2939929998902,598.4565380573488
1738513843,860,,Aggregated,279.400000,0.000000,9,11,12,13,17,20,28,40,440,590,610,13628,0,9,11.027537527074802,2.6874220002355287,611.2939929998902,602.0683152333431
1738513844,870,,Aggregated,281.500000,0.000000,9,11,12,13,17,20,27,39,440,590,610,13917,0,9,10.974372602786982,2.6874220002355287,611.2939929998902,603.92325932313
1738513845,880,,Aggregated,284.300000,0.000000,9,11,12,13,17,20,28,40,400,590,610,14203,0,9,11.027378140532463,2.6874220002355287,611.2939929998902,606.2463564035767
1738513846,890,,Aggregated,285.200000,0.000000,9,11,12,13,17,20,28,39,400,590,610,14518,0,9,10.999197358588344,2.6874220002355287,611.2939929998902,607.7702162832346
1738513847,900,,Aggregated,288.400000,0.000000,9,11,12,13,17,20,28,38,400,590,610,14850,0,9,10.963128328821066,2.6874220002355287,611.2939929998902,611.1716498316498
1738513848,910,,Aggregated,290.900000,0.000000,9,11,12,13,17,20,28,38,380,590,610,15154,0,9,10.918269260327536,2.6874220002355287,611.2939929998902,613.6455721261713
1738513849,920,,Aggregated,294.900000,0.000000,9,11,12,13,17,20,27,37,380,590,610,15442,0,9,10.8830284322634,2.6874220002355287,611.2939929998902,616.0207227043129
1738513850,930,,Aggregated,297.900000,0.000000,9,11,12,13,17,20,28,39,380,590,610,15760,0,9,10.921610147208904,2.6874220002355287,611.2939929998902,618.8305837563452
1738513851,940,,Aggregated,297.000000,0.000000,9,11,12,13,17,20,28,39,310,590,610,16094,0,9,10.879766699329734,2.6874220002355287,611.2939929998902,620.7397787995526
1738513852,950,,Aggregated,299.000000,0.000000,9,11,12,13,17,20,28,38,310,590,610,16450,0,9,10.8417036264448,2.6874220002355287,611.2939929998902,622.9513069908814
1738513853,960,,Aggregated,302.100000,0.000000,9,11,12,13,17,20,27,38,310,590,610,16791,0,9,10.819413403192604,2.6874220002355287,611.2939929998902,626.174260020249
1738513854,970,,Aggregated,309.300000,0.000000,9,11,12,13,17,20,27,37,280,590,610,17136,0,9,10.778073731851663,2.6874220002355287,611.2939929998902,629.0215336134454
1738513855,980,,Aggregated,313.600000,0.000000,9,11,12,13,17,20,27,37,280,590,610,17476,0,9,10.741570797322392,2.6874220002355287,611.2939929998902,631.2973792629892
1738513856,990,,Aggregated,321.100000,0.000000,9,11,12,13,17,20,27,37,280,590,610,17809,0,9,10.70418559649652,2.6874220002355287,611.2939929998902,633.0411589645685
1738513857,1000,,Aggregated,323.600000,0.000000,9,11,12,13,17,20,27,37,280,590,610,18123,0,9,10.691991054350988,2.6874220002355287,611.2939929998902,634.7699056447608
1738513858,1000,,Aggregated,326.800000,0.000000,9,11,12,13,16,20,27,37,280,590,610,18490,0,9,10.650623202434662,2.6874220002355287,611.2939929998902,637.7757166035695
1738513859,1000,,Aggregated,328.200000,0.000000,9,11,12,13,16,20,26,37,280,590,610,18815,0,9,10.62410866718135,2.6874220002355287,611.2939929998902,640.6003188944991
1738513860,1000,,Aggregated,330.200000,0.000000,9,11,12,13,17,20,28,41,270,590,610,19140,0,9,10.73659179942654,2.6874220002355287,611.2939929998902,642.7755485893417
1738513861,1000,,Aggregated,336.700000,0.000000,9,11,12,13,17,20,28,41,270,590,610,19466,0,9,10.70265687506479,2.6874220002355287,611.2939929998902,645.4198602691873
1738513862,1000,,Aggregated,339.300000,0.000000,9,11,12,13,16,20,28,40,270,590,610,19797,0,9,10.686254012427536,2.6874220002355287,611.2939929998902,647.9037227862807
1738513863,1000,,Aggregated,339.700000,0.000000,9,11,12,13,16,20,27,39,270,590,610,20130,0,9,10.65842076741303,2.6874220002355287,611.2939929998902,650.6737704918032
1738513864,1000,,Aggregated,335.500000,0.000000,9,11,12,13,16,20,27,39,270,590,610,20455,0,9,10.619283338158526,2.6874220002355287,611.2939929998902,653.0419457345392
1738513865,1000,,Aggregated,334.800000,0.000000,9,11,12,13,16,20,27,39,270,590,610,20784,0,9,10.612527911760845,2.6874220002355287,611.2939929998902,655.9991820631254
1738513866,1000,,Aggregated,333.700000,0.000000,9,11,12,13,16,20,27,39,250,590,610,21110,0,9,10.587189824446142,2.6874220002355287,611.2939929998902,658.4437707247749
1738513867,1000,,Aggregated,332.000000,0.000000,9,11,12,13,16,20,27,38,250,590,610,21445,0,9,10.54181511793227,2.6874220002355287,611.2939929998902,661.6557705758918
1738513868,1000,,Aggregated,332.300000,0.000000,9,11,12,13,16,20,27,38,250,590,610,21769,0,9,10.505501582987476,2.6874220002355287,611.2939929998902,664.0969727594286
1738513869,1000,,Aggregated,330.000000,0.000000,9,11,12,13,16,20,27,38,230,590,610,22097,0,9,10.475467669822079,2.6874220002355287,611.2939929998902,666.8950536271892
1738513870,1000,,Aggregated,331.300000,0.000000,9,11,12,13,16,20,27,37,230,590,610,22441,0,9,10.453752840384418,2.6874220002355287,611.2939929998902,669.6503720868054
1738513871,1000,,Aggregated,327.900000,0.000000,9,11,12,13,16,20,26,37,230,590,610,22751,0,9,10.428962393392249,2.6874220002355287,611.2939929998902,672.5035822601204
1738513872,1000,,Aggregated,328.200000,0.000000,9,11,12,13,16,20,26,37,230,590,610,23121,0,9,10.40017205700645,2.6874220002355287,611.2939929998902,675.3263267159725
1738513873,1000,,Aggregated,326.700000,0.000000,9,11,12,13,16,20,26,37,230,590,610,23440,0,9,10.389854461435306,2.6874220002355287,611.2939929998902,677.7133532423209
1738513874,1000,,Aggregated,330.000000,0.000000,9,11,12,13,16,20,26,37,230,590,610,23781,0,9,10.356407995166458,2.6874220002355287,611.2939929998902,680.0523527185568
1738513875,1000,,Aggregated,331.800000,0.000000,9,10,12,12,16,19,26,37,210,590,610,24093,0,9,10.327801423029818,2.6874220002355287,611.2939929998902,682.4287552401113
1738513876,1000,,Aggregated,331.200000,0.000000,9,10,12,12,16,19,26,37,210,590,610,24424,0,9,10.30007281714926,2.6874220002355287,611.2939929998902,684.6192269898461
1738513877,1000,,Aggregated,331.700000,0.000000,9,10,12,12,16,19,26,36,210,590,610,24764,0,9,10.282788415403363,2.6874220002355287,611.2939929998902,687.0426425456308
1738513878,1000,,Aggregated,331.700000,0.000000,9,10,12,12,16,19,26,35,210,590,610,25111,0,9,10.25890103950699,2.6874220002355287,611.2939929998902,689.2659790530047
1738513879,1000,,Aggregated,331.200000,0.000000,9,10,12,12,16,19,26,35,210,590,610,25410,0,9,10.233001773122716,2.6874220002355287,611.2939929998902,691.2992129083038
1738513880,1000,,Aggregated,331.800000,0.000000,9,10,12,12,16,19,25,35,210,590,610,25753,0,9,10.219794446435078,2.6874220002355287,611.2939929998902,693.5968625014561
1738513881,1000,,Aggregated,331.900000,0.000000,9,10,12,12,16,19,26,35,210,590,610,26080,0,9,10.218597163651983,2.6874220002355287,611.2939929998902,695.5349693251534
1738513882,1000,,Aggregated,329.600000,0.000000,9,10,12,12,16,19,25,35,210,590,610,26402,0,9,10.203155747520576,2.6874220002355287,611.2939929998902,697.3858798575866
1738513883,1000,,Aggregated,331.500000,0.000000,9,10,12,12,16,19,25,34,210,590,610,26733,0,9,10.183099091648316,2.6874220002355287,611.2939929998902,699.7071783937456
1738513884,1000,,Aggregated,330.800000,0.000000,9,10,12,12,16,19,25,34,200,590,610,27071,0,9,10.170766126853222,2.6874220002355287,611.2939929998902,701.6036348860404
1738513885,1000,,Aggregated,328.900000,0.000000,9,10,11,12,16,19,25,34,200,590,610,27400,0,9,10.146896544527173,2.6874220002355287,611.2939929998902,703.9377372262774
1738513886,1000,,Aggregated,327.400000,0.000000,9,10,11,12,16,19,25,34,200,590,610,27727,0,9,10.128917835108254,2.6874220002355287,611.2939929998902,706.1257618927399
1738513887,1000,,Aggregated,329.400000,0.000000,9,10,11,12,16,19,25,34,200,590,610,28063,0,9,10.104328757440411,2.6874220002355287,611.2939929998902,707.6968962691088
1738513888,1000,,Aggregated,328.200000,0.000000,9,10,11,12,16,19,25,34,200,590,610,28400,0,9,10.080902845177858,2.6874220002355287,611.2939929998902,709.666338028169
1738513889,1000,,Aggregated,331.200000,0.000000,9,10,11,12,16,19,25,34,200,590,610,28710,0,9,10.087488884084093,2.6874220002355287,611.2939929998902,711.3647509578544
1738513890,1000,,Aggregated,328.800000,0.000000,9,10,11,12,16,19,25,34,190,590,610,29041,0,9,10.074845850179141,2.6874220002355287,611.2939929998902,713.3954064942667
1738513891,1000,,Aggregated,327.900000,0.000000,9,10,11,12,16,19,25,34,190,590,610,29399,0,9,10.066552725367055,2.6874220002355287,611.2939929998902,715.4510357495153
1738513892,1000,,Aggregated,330.800000,0.000000,9,10,11,12,16,19,25,33,190,590,610,29721,0,9,10.053672260525381,2.6874220002355287,611.2939929998902,717.4663369334813
1738513893,1000,,Aggregated,328.600000,0.000000,9,10,11,12,16,19,24,33,180,590,610,30044,0,9,10.033693090503053,2.6874220002355287,611.2939929998902,718.3817733990148
1738513894,1000,,Aggregated,329.700000,0.000000,9,10,11,12,16,19,24,33,180,590,610,30383,0,9,10.02179528756454,2.6874220002355287,611.2939929998902,720.0059243655992
1738513895,1000,,Aggregated,332.700000,0.000000,9,10,11,12,16,19,25,34,180,590,610,30703,0,9,10.048961716903078,2.6874220002355287,611.2939929998902,721.571670520796
1738513896,1000,,Aggregated,331.900000,0.000000,9,10,11,12,16,19,25,34,170,590,610,31043,0,9,10.03621233515049,2.6874220002355287,611.2939929998902,723.6841155816126
1738513897,1000,,Aggregated,330.200000,0.000000,9,10,11,12,16,19,25,34,170,590,610,31375,0,9,10.03650057192271,2.6874220002355287,611.2939929998902,724.9340876494024
1738513898,1000,,Aggregated,330.200000,0.000000,9,10,11,12,16,19,25,33,170,590,610,31734,0,9,10.017133957713341,2.6874220002355287,611.2939929998902,726.4027856557635
1738513899,1000,,Aggregated,329.500000,0.000000,9,10,11,12,15,19,25,33,170,590,610,32042,0,9,9.999608733289719,2.6874220002355287,611.2939929998902,727.546563884901
1738513900,1000,,Aggregated,330.500000,0.000000,9,10,11,12,15,19,25,33,170,590,610,32363,0,9,9.985628970771248,2.6874220002355287,611.2939929998902,729.3283070172728
1738513901,1000,,Aggregated,334.300000,0.000000,9,10,11,12,15,19,25,33,170,590,610,32685,0,9,9.968550774791858,2.6874220002355287,611.2939929998902,731.1704145632553
1738513902,1000,,Aggregated,333.200000,0.000000,9,10,11,12,15,19,24,33,160,590,610,33032,0,9,9.959048816664936,2.6874220002355287,611.2939929998902,732.7022584160813
1738513903,1000,,Aggregated,330.700000,0.000000,9,10,11,12,15,19,24,33,170,590,610,33374,0,9,9.955497631122233,2.6874220002355287,611.2939929998902,734.2381494576616
1738513904,1000,,Aggregated,331.000000,0.000000,9,10,11,12,15,19,24,33,170,590,610,33714,0,9,9.938856316695354,2.6874220002355287,611.2939929998902,735.4216052678413
1738513905,1000,,Aggregated,330.700000,0.000000,9,10,11,12,15,19,25,33,160,590,610,34058,0,9,9.95780549677232,2.6874220002355287,611.2939929998902,737.2728580656527
1738513906,1000,,Aggregated,331.100000,0.000000,9,10,11,12,15,19,25,33,160,590,610,34406,0,9,9.939409685522065,2.6874220002355287,611.2939929998902,738.9710806254723
