Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1738512136,9,,Aggregated,3.000000,0.000000,11,12,15,15,16,18,20,20,20,20,20,30,0,10,10.405118233332663,4.273711999303487,20.183505000204605,231.66666666666666
1738512137,10,,Aggregated,3.000000,0.000000,10,12,13,15,16,18,20,20,20,20,20,35,0,10,10.16036571426022,3.3181879998664954,20.183505000204605,234.9142857142857
1738512138,11,,Aggregated,3.125000,0.000000,10,11,12,15,16,18,20,20,20,20,20,39,0,10,9.97618333332913,3.3181879998664954,20.183505000204605,254.43589743589743
1738512139,12,,Aggregated,3.333333,0.000000,10,11,12,13,16,16,20,20,20,20,20,42,0,10,9.940067142863318,3.3181879998664954,20.183505000204605,250.38095238095238
1738512140,13,,Aggregated,3.500000,0.000000,10,11,12,13,16,16,20,20,20,20,20,50,0,9,9.613755699992907,3.3181879998664954,20.183505000204605,274.94
1738512141,14,,Aggregated,3.800000,0.000000,10,11,12,13,16,18,19,20,20,20,20,57,0,10,9.721422491230967,3.3181879998664954,20.183505000204605,287.42105263157896
1738512142,15,,Aggregated,3.800000,0.000000,10,11,12,13,15,16,19,20,20,20,20,62,0,9,9.611171935493106,3.3181879998664954,20.183505000204605,293.01612903225805
1738512143,16,,Aggregated,4.500000,0.000000,10,11,12,13,15,16,19,20,20,20,20,69,0,10,9.616357101470424,3.3181879998664954,20.183505000204605,313.8695652173913
1738512144,17,,Aggregated,4.500000,0.000000,10,11,12,12,15,16,19,20,20,20,20,77,0,10,9.557435662366975,3.3181879998664954,20.183505000204605,320.987012987013
1738512145,18,,Aggregated,4.900000,0.000000,10,11,12,12,15,16,19,20,20,20,20,83,0,10,9.635379024097434,3.3181879998664954,20.183505000204605,330.578313253012
1738512146,19,,Aggregated,5.000000,0.000000,10,11,12,12,15,16,19,20,20,20,20,90,0,10,9.564134122208795,3.3181879998664954,20.183505000204605,336.0444444444444
1738512147,20,,Aggregated,5.600000,0.000000,9,10,11,12,14,16,18,19,20,20,20,101,0,9,9.169744693056122,3.3181879998664954,20.183505000204605,347.45544554455444
1738512148,21,,Aggregated,5.800000,0.000000,9,10,11,12,14,16,18,19,20,20,20,108,0,9,9.096400611093081,3.3181879998664954,20.183505000204605,352.5
1738512149,22,,Aggregated,6.000000,0.000000,8,10,11,12,13,16,18,19,20,20,20,119,0,8,8.92912263023528,3.3181879998664954,20.183505000204605,363.52100840336135
1738512150,23,,Aggregated,6.600000,0.000000,8,10,11,11,13,16,18,19,20,20,20,125,0,8,8.87223627200001,3.3181879998664954,20.183505000204605,370.584
1738512151,24,,Aggregated,7.700000,0.000000,8,10,11,11,13,16,18,19,20,20,20,137,0,8,8.713712883195678,3.3181879998664954,20.183505000204605,366.64963503649636
1738512152,25,,Aggregated,7.500000,0.000000,8,10,11,11,13,16,18,19,20,20,20,148,0,8,8.70133870268325,3.3181879998664954,20.183505000204605,368.7094594594595
1738512153,26,,Aggregated,7.500000,0.000000,8,10,11,11,13,16,18,20,22,22,22,157,0,8,8.641875853482485,3.3181879998664954,21.571797999968112,370.859872611465
1738512154,27,,Aggregated,8.100000,0.000000,8,10,11,11,13,16,18,20,22,22,22,165,0,8,8.623148054528318,3.3181879998664954,21.571797999968112,375.56969696969696
1738512155,28,,Aggregated,8.500000,0.000000,8,10,11,11,13,16,18,20,22,22,22,175,0,8,8.60776378855787,3.3181879998664954,21.571797999968112,379.39428571428573
1738512156,29,,Aggregated,8.900000,0.000000,8,10,11,11,13,16,18,20,22,22,22,187,0,8,8.711576893033525,3.3181879998664954,21.571797999968112,377.7700534759358
1738512157,30,,Aggregated,8.800000,0.000000,8,10,11,11,14,16,19,20,22,22,22,199,0,8,8.807990819086307,3.3181879998664954,21.571797999968112,387.50251256281405
1738512158,31,,Aggregated,9.200000,0.000000,8,10,11,11,13,16,18,20,22,22,22,209,0,8,8.814261923423134,3.3181879998664954,21.571797999968112,398.30143540669854
1738512159,32,,Aggregated,9.700000,0.000000,8,10,11,11,13,16,18,20,22,22,22,220,0,8,8.741165827260291,3.3181879998664954,21.571797999968112,405.8636363636364
1738512160,33,,Aggregated,10.100000,0.000000,8,10,11,11,13,16,18,20,22,22,22,236,0,8,8.71440777117934,3.3181879998664954,21.571797999968112,409.3474576271187
1738512161,34,,Aggregated,10.100000,0.000000,8,10,11,11,13,16,18,20,22,22,22,246,0,8,8.735397548765668,3.3181879998664954,21.571797999968112,414.1626016260163
1738512162,35,,Aggregated,10.100000,0.000000,8,10,11,11,13,16,18,20,22,22,22,260,0,8,8.670319596128069,3.3181879998664954,21.571797999968112,419.3615384615385
1738512163,36,,Aggregated,11.000000,0.000000,8,10,11,11,13,16,19,21,35,35,35,270,0,8,8.737264340713105,3.3181879998664954,34.65934699943318,424.64814814814815
1738512164,37,,Aggregated,11.000000,0.000000,8,10,11,11,13,16,19,21,35,35,35,285,0,8,8.707665259613638,3.3181879998664954,34.65934699943318,427.6771929824561
1738512165,38,,Aggregated,11.300000,0.000000,8,10,11,11,13,16,19,21,35,35,35,299,0,8,8.666008451463583,3.3181879998664954,34.65934699943318,433.27759197324417
1738512166,39,,Aggregated,11.300000,0.000000,8,10,11,11,13,16,18,20,35,35,35,312,0,8,8.62106625957273,3.3181879998664954,34.65934699943318,434.0352564102564
1738512167,40,,Aggregated,12.000000,0.000000,8,10,11,11,13,16,18,20,35,35,35,328,0,8,8.585241993866875,3.3181879998664954,34.65934699943318,438.8231707317073
1738512168,41,,Aggregated,12.500000,0.000000,8,10,11,11,13,15,18,20,35,35,35,344,0,8,8.559624485431328,3.3181879998664954,34.65934699943318,446.63953488372096
1738512169,42,,Aggregated,12.900000,0.000000,8,10,10,11,13,15,18,20,35,35,35,361,0,8,8.505263628775086,3.3181879998664954,34.65934699943318,448.94459833795014
1738512170,43,,Aggregated,13.400000,0.000000,8,10,11,11,12,15,18,20,35,35,35,377,0,8,8.49169795752165,3.3181879998664954,34.65934699943318,460.18037135278513
1738512171,44,,Aggregated,13.900000,0.000000,8,10,11,11,12,15,18,21,290,290,290,395,0,8,9.15528439490336,3.3181879998664954,286.47358499983966,459.88860759493673
1738512172,45,,Aggregated,14.000000,0.000000,8,10,11,11,13,15,18,20,290,290,290,412,0,8,9.138522174722418,3.3181879998664954,286.47358499983966,460.9490291262136
1738512173,46,,Aggregated,14.700000,0.000000,8,10,11,11,13,15,18,20,290,290,290,426,0,8,9.107132652546815,3.3181879998664954,286.47358499983966,464.99295774647885
1738512174,47,,Aggregated,14.700000,0.000000,8,10,10,11,13,15,18,20,290,290,290,441,0,8,9.049609614478305,3.3181879998664954,286.47358499983966,471.00680272108843
1738512175,48,,Aggregated,15.500000,0.000000,8,10,10,11,13,15,18,20,290,290,290,463,0,8,8.997196987008385,3.3181879998664954,286.47358499983966,472.5205183585313
1738512176,49,,Aggregated,15.600000,0.000000,8,10,11,11,13,14,18,20,290,290,290,484,0,8,8.992394152866746,3.3181879998664954,286.47358499983966,476.47520661157023
1738512177,50,,Aggregated,16.400000,0.000000,8,10,11,11,13,15,18,20,290,290,290,497,0,8,8.987366438608664,3.3181879998664954,286.47358499983966,480.6378269617706
1738512178,51,,Aggregated,16.400000,0.000000,8,10,11,11,12,14,17,20,290,290,290,515,0,8,8.937496765028502,3.3181879998664954,286.47358499983966,478.0388349514563
1738512179,52,,Aggregated,16.800000,0.000000,8,10,10,11,12,14,17,20,290,290,290,537,0,8,8.918262919907521,3.3181879998664954,286.47358499983966,488.92364990689015
1738512180,53,,Aggregated,17.200000,0.000000,8,10,11,11,13,15,18,21,290,290,290,554,0,8,9.017746494566303,3.3181879998664954,286.47358499983966,494.6823104693141
1738512181,54,,Aggregated,17.500000,0.000000,8,10,11,11,13,15,20,22,290,290,290,571,0,8,9.161736917671263,3.3181879998664954,286.47358499983966,498.5989492119089
1738512182,55,,Aggregated,17.700000,0.000000,8,10,11,11,13,15,20,22,290,290,290,591,0,8,9.162031439917499,3.3181879998664954,286.47358499983966,507.10659898477155
1738512183,56,,Aggregated,17.500000,0.000000,8,10,11,11,13,15,19,21,290,290,290,612,0,8,9.152454872533555,3.3181879998664954,286.47358499983966,510.72058823529414
1738512184,57,,Aggregated,17.900000,0.000000,8,10,11,11,13,15,19,21,290,290,290,631,0,8,9.110710806636478,3.3181879998664954,286.47358499983966,518.1695721077655
1738512185,58,,Aggregated,18.300000,0.000000,8,10,11,11,13,15,18,21,290,290,290,652,0,8,9.07267309200668,3.3181879998664954,286.47358499983966,521.2055214723927
1738512186,59,,Aggregated,18.900000,0.000000,8,10,11,11,13,15,18,21,290,290,290,674,0,8,9.02765030413744,3.3181879998664954,286.47358499983966,527.4554896142433
1738512187,60,,Aggregated,18.900000,0.000000,8,10,11,11,13,15,18,21,290,290,290,698,0,8,8.983606243538638,3.3181879998664954,286.47358499983966,534.71776504298
1738512188,61,,Aggregated,18.900000,0.000000,8,10,11,11,13,15,18,21,290,290,290,714,0,8,8.972287953768472,3.3181879998664954,286.47358499983966,536.812324929972
1738512189,62,,Aggregated,20.200000,0.000000,8,10,11,11,13,15,18,21,290,290,290,736,0,8,8.920580182052865,3.3181879998664954,286.47358499983966,538.585597826087
1738512190,63,,Aggregated,19.800000,0.000000,8,10,11,11,13,14,18,21,290,290,290,755,0,8,8.884710417208268,3.3181879998664954,286.47358499983966,545.241059602649
1738512191,64,,Aggregated,19.900000,0.000000,8,10,11,11,13,14,18,21,290,290,290,783,0,8,8.85660805235456,3.3181879998664954,286.47358499983966,550.1213282247764
1738512192,65,,Aggregated,20.100000,0.000000,8,10,11,11,13,14,18,21,290,290,290,806,0,8,8.83680629155739,3.3181879998664954,286.47358499983966,553.5558312655087
1738512193,66,,Aggregated,21.400000,0.000000,8,10,10,11,12,14,18,21,290,290,290,834,0,8,8.781221850113594,3.3181879998664954,286.47358499983966,559.4964028776978
1738512194,67,,Aggregated,21.400000,0.000000,8,10,10,11,12,14,17,21,290,290,290,854,0,8,8.757587368845911,3.3181879998664954,286.47358499983966,561.556206088993
1738512195,68,,Aggregated,21.600000,0.000000,8,10,10,11,12,14,17,21,290,290,290,877,0,8,8.732672042183372,3.3181879998664954,286.47358499983966,563.2417331812999
1738512196,69,,Aggregated,22.400000,0.000000,8,10,10,11,12,14,17,21,290,290,290,905,0,8,8.719565735907823,3.3181879998664954,286.47358499983966,569.5491712707183
1738512197,70,,Aggregated,22.800000,0.000000,8,10,10,11,12,14,17,21,290,290,290,931,0,8,8.669282991403147,3.3181879998664954,286.47358499983966,576.1686358754027
1738512198,71,,Aggregated,23.100000,0.000000,8,10,10,11,12,14,17,21,290,290,290,958,0,8,8.638790657615365,3.3181879998664954,286.47358499983966,578.339248434238
1738512199,72,,Aggregated,22.800000,0.000000,8,10,10,11,12,14,17,21,290,290,290,983,0,8,8.62062155543626,3.3181879998664954,286.47358499983966,578.0976602238047
1738512200,73,,Aggregated,24.400000,0.000000,8,10,10,11,12,14,17,20,61,290,290,1006,0,8,8.602331497010997,3.3181879998664954,286.47358499983966,583.6093439363817
1738512201,74,,Aggregated,24.600000,0.000000,8,10,10,11,12,14,17,20,61,290,290,1033,0,8,8.601862984503073,3.3181879998664954,286.47358499983966,591.3852855759923
1738512202,75,,Aggregated,25.100000,0.000000,8,10,10,11,12,14,17,20,61,290,290,1057,0,8,8.573457417208038,3.3181879998664954,286.47358499983966,594.5657521286661
1738512203,76,,Aggregated,24.900000,0.000000,8,10,10,11,12,14,17,20,61,290,290,1088,0,8,8.537847238960861,3.3181879998664954,286.47358499983966,597.28125
1738512204,77,,Aggregated,24.900000,0.000000,8,10,10,11,12,14,17,20,61,290,290,1115,0,8,8.529894462770594,3.3181879998664954,286.47358499983966,602.3130044843049
1738512205,78,,Aggregated,24.900000,0.000000,8,10,10,11,12,14,17,20,61,290,290,1140,0,8,8.530751657005903,3.3181879998664954,286.47358499983966,607.8763157894737
1738512206,79,,Aggregated,25.700000,0.000000,8,10,10,11,12,14,17,20,61,290,290,1173,0,8,8.482572575434528,3.3181879998664954,286.47358499983966,612.9386189258312
1738512207,80,,Aggregated,26.300000,0.000000,8,10,10,11,12,14,17,20,61,290,290,1201,0,8,8.468711588662536,3.3181879998664954,286.47358499983966,616.248126561199
1738512208,81,,Aggregated,26.500000,0.000000,7,10,10,11,12,14,17,20,61,290,290,1231,0,7,8.437806789589033,3.3181879998664954,286.47358499983966,622.0073111291633
1738512209,82,,Aggregated,27.000000,0.000000,7,10,10,11,12,14,17,20,61,290,290,1255,0,7,8.43967254500873,3.3181879998664954,286.47358499983966,624.9179282868525
1738512210,83,,Aggregated,27.100000,0.000000,7,10,10,11,12,14,17,20,61,290,290,1273,0,7,8.42901025843156,3.3181879998664954,286.47358499983966,626.5255302435193
1738512211,84,,Aggregated,27.300000,0.000000,8,10,10,11,12,14,17,20,61,290,290,1308,0,8,8.44763095105515,3.3181879998664954,286.47358499983966,629.8937308868501
1738512212,85,,Aggregated,26.700000,0.000000,7,10,10,11,12,14,17,20,61,290,290,1335,0,7,8.416575773767006,3.3181879998664954,286.47358499983966,632.4157303370787
1738512213,86,,Aggregated,27.400000,0.000000,7,10,10,11,12,14,17,20,61,290,290,1374,0,7,8.400036296198968,3.3181879998664954,286.47358499983966,640.4687045123726
1738512214,87,,Aggregated,28.000000,0.000000,7,10,10,11,12,14,16,20,61,290,290,1408,0,7,8.37197104401807,3.3181879998664954,286.47358499983966,641.9488636363636
1738512215,88,,Aggregated,28.500000,0.000000,7,10,10,11,12,14,16,20,61,290,290,1437,0,7,8.348883050088503,3.3181879998664954,286.47358499983966,645.5455810716771
1738512216,89,,Aggregated,29.500000,0.000000,7,10,10,11,12,14,17,20,61,290,290,1471,0,7,8.356527438463784,3.3181879998664954,286.47358499983966,648.3562202583277
1738512217,90,,Aggregated,29.400000,0.000000,7,10,10,11,12,14,17,20,61,290,290,1496,0,7,8.344582264693512,3.3181879998664954,286.47358499983966,650.6838235294117
1738512218,91,,Aggregated,30.200000,0.000000,7,10,10,11,12,14,17,20,61,290,290,1537,0,7,8.323904808053847,3.131008999844198,286.47358499983966,656.1268705270006
1738512219,92,,Aggregated,29.700000,0.000000,7,10,10,11,12,14,17,20,61,290,290,1570,0,7,8.321565981514953,3.131008999844198,286.47358499983966,655.6292993630573
1738512220,93,,Aggregated,30.500000,0.000000,7,10,10,11,12,14,16,20,61,290,290,1603,0,7,8.32656997129176,3.131008999844198,286.47358499983966,661.869619463506
1738512221,94,,Aggregated,31.200000,0.000000,7,10,10,11,12,14,16,20,61,290,290,1641,0,7,8.319132641667302,3.131008999844198,286.47358499983966,664.8281535648995
1738512222,95,,Aggregated,32.800000,0.000000,7,10,10,11,12,14,16,20,61,290,290,1670,0,7,8.315414856870829,3.131008999844198,286.47358499983966,668.7538922155688
1738512223,96,,Aggregated,33.000000,0.000000,7,10,10,11,12,14,16,20,61,290,290,1704,0,7,8.306683970642377,3.131008999844198,286.47358499983966,672.8239436619718
1738512224,97,,Aggregated,33.400000,0.000000,7,10,10,11,12,14,16,20,61,290,290,1742,0,7,8.303848021225598,3.131008999844198,286.47358499983966,676.548794489093
1738512225,98,,Aggregated,32.800000,0.000000,7,10,10,11,12,14,16,20,61,290,290,1775,0,7,8.30374333519705,3.131008999844198,286.47358499983966,679.2912676056338
1738512226,99,,Aggregated,32.700000,0.000000,7,10,10,11,12,14,16,20,61,290,290,1809,0,7,8.303539824198065,3.131008999844198,286.47358499983966,679.808181315644
1738512227,100,,Aggregated,34.000000,0.000000,7,10,10,11,12,14,16,20,61,290,290,1842,0,7,8.301421708997706,3.131008999844198,286.47358499983966,684.0640608034745
1738512228,100,,Aggregated,33.800000,0.000000,7,10,10,11,12,14,16,20,61,290,290,1871,0,7,8.293572824676403,3.131008999844198,286.47358499983966,686.447888829503
1738512229,100,,Aggregated,34.200000,0.000000,7,10,10,11,12,14,16,20,61,290,290,1901,0,7,8.300509322970274,3.131008999844198,286.47358499983966,690.5092056812205
1738512230,100,,Aggregated,33.700000,0.000000,7,10,10,11,12,14,17,20,61,290,290,1944,0,7,8.291579291136697,3.131008999844198,286.47358499983966,696.687757201646
1738512231,100,,Aggregated,33.500000,0.000000,7,10,10,11,12,14,17,20,100,290,290,1972,0,7,8.333594230715093,3.131008999844198,286.47358499983966,698.4690669371197
1738512232,100,,Aggregated,34.000000,0.000000,7,10,10,11,12,14,17,20,100,290,290,1998,0,7,8.337898302787043,3.131008999844198,286.47358499983966,700.3888888888889
1738512233,100,,Aggregated,33.400000,0.000000,7,10,10,11,12,14,17,20,61,290,290,2035,0,7,8.319611269272201,3.131008999844198,286.47358499983966,704.6265356265357
1738512234,100,,Aggregated,32.600000,0.000000,7,10,10,11,12,14,16,20,61,290,290,2070,0,7,8.3036318057812,3.131008999844198,286.47358499983966,709.3985507246376
1738512235,100,,Aggregated,33.000000,0.000000,7,10,10,11,12,14,17,20,160,290,290,2101,0,7,8.44413730935872,3.131008999844198,286.47358499983966,713.5049976201809
1738512236,100,,Aggregated,33.400000,0.000000,7,10,10,11,12,14,17,20,160,290,290,2137,0,7,8.443763453421482,3.131008999844198,286.47358499983966,715.9284043051006
1738512237,100,,Aggregated,32.100000,0.000000,7,10,10,11,12,14,17,20,160,290,290,2173,0,7,8.431600267814568,3.131008999844198,286.47358499983966,718.0349746893695
1738512238,100,,Aggregated,32.700000,0.000000,7,10,10,11,12,14,16,20,160,290,290,2201,0,7,8.409437556095085,3.131008999844198,286.47358499983966,720.6792367105861
1738512239,100,,Aggregated,33.100000,0.000000,7,10,10,11,12,14,16,20,160,290,290,2235,0,7,8.396391217881503,3.131008999844198,286.47358499983966,721.9986577181209
1738512240,100,,Aggregated,32.600000,0.000000,7,10,10,11,12,14,17,20,160,290,290,2261,0,7,8.406558252084757,3.131008999844198,286.47358499983966,723.5006634232641
1738512241,100,,Aggregated,33.200000,0.000000,7,10,10,11,12,14,17,21,160,290,290,2298,0,7,8.430624106598781,3.131008999844198,286.47358499983966,726.0626631853786
1738512242,100,,Aggregated,31.700000,0.000000,7,10,10,11,12,14,17,20,160,290,290,2331,0,7,8.430819565836208,3.131008999844198,286.47358499983966,729.5770055770056
1738512243,100,,Aggregated,32.600000,0.000000,7,10,10,11,12,14,17,20,160,290,290,2367,0,7,8.422732035050606,3.131008999844198,286.47358499983966,733.4702154626109
1738512244,100,,Aggregated,33.100000,0.000000,7,10,10,11,12,14,17,20,160,290,290,2406,0,7,8.401947349528273,3.131008999844198,286.47358499983966,734.0157938487116
1738512245,100,,Aggregated,33.400000,0.000000,7,10,10,11,12,14,17,20,160,290,290,2443,0,7,8.376113813330047,3.131008999844198,286.47358499983966,737.247237003684
1738512246,100,,Aggregated,33.500000,0.000000,7,10,10,11,12,14,17,20,160,290,290,2476,0,7,8.364736199098296,3.131008999844198,286.47358499983966,740.752423263328
1738512247,100,,Aggregated,34.200000,0.000000,7,10,10,11,12,14,16,20,160,290,290,2507,0,7,8.339633354196016,3.131008999844198,286.47358499983966,740.8061428001596
1738512248,100,,Aggregated,33.500000,0.000000,7,10,10,11,12,14,16,20,160,290,290,2546,0,7,8.315964481920307,3.131008999844198,286.47358499983966,743.1578947368421
1738512249,100,,Aggregated,33.800000,0.000000,7,10,10,11,12,14,16,20,160,290,290,2574,0,7,8.300328921511401,3.131008999844198,286.47358499983966,744.7470862470863
1738512250,100,,Aggregated,34.500000,0.000000,7,10,10,11,12,14,16,20,160,290,290,2612,0,7,8.29058992992664,3.131008999844198,286.47358499983966,746.4471669218989
1738512251,100,,Aggregated,33.900000,0.000000,7,10,10,11,12,14,16,20,160,290,290,2642,0,7,8.279029377730698,3.131008999844198,286.47358499983966,748.4295987887964
1738512252,100,,Aggregated,35.200000,0.000000,7,10,10,11,12,14,16,20,160,290,290,2681,0,7,8.273314024229766,3.131008999844198,286.47358499983966,750.2323759791122
1738512253,100,,Aggregated,34.500000,0.000000,7,10,10,11,12,14,16,20,160,290,290,2713,0,7,8.270373889774886,3.131008999844198,286.47358499983966,752.889052709178
1738512254,100,,Aggregated,35.200000,0.000000,7,10,10,11,12,14,16,20,160,290,290,2745,0,7,8.251948551168706,3.131008999844198,286.47358499983966,753.9267759562841
1738512255,100,,Aggregated,34.500000,0.000000,7,10,10,11,12,14,16,20,160,290,290,2786,0,7,8.247826436093316,3.131008999844198,286.47358499983966,755.7164393395549
1738512256,100,,Aggregated,34.000000,0.000000,7,10,10,11,12,14,16,20,160,290,290,2819,0,7,8.236573199700588,3.131008999844198,286.47358499983966,756.8808087974459
1738512257,100,,Aggregated,34.200000,0.000000,7,9,10,11,12,14,16,20,160,290,290,2844,0,7,8.230316048859015,3.131008999844198,286.47358499983966,758.353023909986
1738512258,100,,Aggregated,34.300000,0.000000,7,9,10,11,12,14,16,20,160,290,290,2878,0,7,8.218125981917124,3.131008999844198,286.47358499983966,759.228978457262
1738512259,100,,Aggregated,33.600000,0.000000,7,9,10,11,12,14,16,20,160,290,290,2911,0,7,8.208853162816249,3.131008999844198,286.47358499983966,761.3156990724837
1738512260,100,,Aggregated,33.200000,0.000000,7,9,10,11,12,13,16,20,160,290,290,2946,0,7,8.196305135764288,3.131008999844198,286.47358499983966,761.9657162253903
1738512261,100,,Aggregated,33.800000,0.000000,7,9,10,11,12,13,16,20,160,290,290,2973,0,7,8.196033737626276,3.131008999844198,286.47358499983966,761.2071981163807
1738512262,100,,Aggregated,33.400000,0.000000,7,9,10,11,12,13,16,19,100,290,290,3005,0,7,8.190559486842519,3.131008999844198,286.47358499983966,762.5780366056572
1738512263,100,,Aggregated,32.700000,0.000000,7,9,10,11,12,14,16,19,100,290,290,3043,0,7,8.188522358513772,3.131008999844198,286.47358499983966,764.8261583963194
1738512264,100,,Aggregated,32.300000,0.000000,7,9,10,11,12,14,16,20,160,290,290,3074,0,7,8.275162025359835,3.131008999844198,286.47358499983966,765.8500325309044
1738512265,100,,Aggregated,32.900000,0.000000,7,9,10,11,12,14,16,19,160,290,290,3108,0,7,8.273475665365476,3.131008999844198,286.47358499983966,767.0199485199486
1738512266,100,,Aggregated,32.800000,0.000000,7,9,10,11,12,13,16,19,160,290,290,3141,0,7,8.255402579100892,3.131008999844198,286.47358499983966,767.8914358484559
1738512267,100,,Aggregated,32.500000,0.000000,7,9,10,11,12,13,16,19,160,290,290,3172,0,7,8.250583542546245,3.131008999844198,286.47358499983966,770.2550441361917
1738512268,100,,Aggregated,32.400000,0.000000,7,9,10,11,12,13,16,20,160,290,290,3200,0,7,8.251069086237237,3.131008999844198,286.47358499983966,771.990625
1738512269,100,,Aggregated,32.800000,0.000000,7,9,10,11,12,13,16,19,160,290,290,3231,0,7,8.248042911779462,3.131008999844198,286.47358499983966,771.7858248220365
1738512270,100,,Aggregated,32.200000,0.000000,7,9,10,11,12,14,16,20,160,290,290,3265,0,7,8.247707765685414,3.131008999844198,286.47358499983966,772.6272588055131
1738512271,100,,Aggregated,31.900000,0.000000,7,9,10,11,12,13,16,20,160,290,290,3298,0,7,8.244792958144727,3.131008999844198,286.47358499983966,773.7634930260764
1738512272,100,,Aggregated,31.300000,0.000000,7,9,10,11,12,13,16,19,160,290,290,3330,0,7,8.236223916205049,3.131008999844198,286.47358499983966,773.9567567567567
1738512273,100,,Aggregated,32.800000,0.000000,7,9,10,11,12,13,16,19,160,290,290,3359,0,7,8.2344826064182,3.131008999844198,286.47358499983966,773.8972908603752
1738512274,100,,Aggregated,32.800000,0.000000,7,9,10,11,12,13,16,19,160,290,290,3392,0,7,8.22314161732259,3.131008999844198,286.47358499983966,774.3354952830189
1738512275,100,,Aggregated,31.900000,0.000000,7,9,10,11,12,13,16,19,160,290,290,3440,0,7,8.210492322661308,3.131008999844198,286.47358499983966,775.9238372093023
1738512276,100,,Aggregated,31.600000,0.000000,7,9,10,11,12,13,16,19,160,290,290,3465,0,7,8.205505783248233,3.131008999844198,286.47358499983966,776.1070707070708
1738512277,100,,Aggregated,32.700000,0.000000,7,9,10,11,12,13,16,19,160,290,290,3495,0,7,8.197291096411481,3.131008999844198,286.47358499983966,776.4706723891273
1738512278,100,,Aggregated,32.400000,0.000000,7,9,10,11,12,13,16,19,160,290,290,3537,0,7,8.187660797557482,3.131008999844198,286.47358499983966,777.3262651964942
1738512279,100,,Aggregated,32.500000,0.000000,7,9,10,11,12,13,16,19,160,290,290,3567,0,7,8.173820594886944,3.131008999844198,286.47358499983966,777.2405382674516
1738512280,100,,Aggregated,33.700000,0.000000,7,9,10,11,12,13,16,19,160,290,290,3604,0,7,8.17387578078855,3.131008999844198,286.47358499983966,778.5119311875694
1738512281,100,,Aggregated,33.700000,0.000000,7,9,10,11,12,13,16,19,160,290,290,3645,0,7,8.161587589288981,3.131008999844198,286.47358499983966,779.041426611797
1738512282,100,,Aggregated,34.300000,0.000000,7,9,10,11,12,13,16,19,160,290,290,3675,0,7,8.16194755781165,3.131008999844198,286.47358499983966,779.7814965986395
1738512283,100,,Aggregated,34.500000,0.000000,7,9,10,11,12,13,16,19,160,290,290,3711,0,7,8.149026687943499,3.131008999844198,286.47358499983966,780.303961196443
